wbn,pid,bs,bag_oc,bag_cn,cs_ss,cs_st,cs_sd,cs_ud,location
1660257063693,BAG319566991,BAG319566991,Bhiwandi_Mega_GW (Maharashtra),Solan_Deothi_I (Himachal Pradesh),Complete,,2020-12-11 22:33:45.795,2020-12-11 22:33:45.795,Solan_Deothi_I (Himachal Pradesh)
1660257062035,BAG241999779,BAG241999779,Jorhat_SonriGon_I (Assam),Golaghat_BaruaRd_D (Assam),Complete,,2020-12-14 13:03:32.459,2020-12-14 13:03:32.459,Golaghat_BaruaRd_D (Assam)
1660257083116,BAG318221849,BAG318221849,Bhiwandi_Mega_GW (Maharashtra),Kolkata_Elliotroad_D (West Bengal),Complete,,2020-12-11 07:27:14.690,2020-12-11 07:27:14.690,Kolkata_Elliotroad_D (West Bengal)
1660257086502,BAGL9460997479,BAGL9460997479,Bhiwandi_Mega_GW (Maharashtra),Chandigarh (Chandigarh),Complete,,2020-12-11 07:14:04.703,2020-12-11 07:14:04.703,Chandigarh (Chandigarh)
1660257077612,BAGL1390903613,BAGL1390903613,Bhiwandi_Mega_GW (Maharashtra),Moranhat_Jayanagar_DPP (Assam),Complete,,2020-12-13 06:36:35.784,2020-12-13 06:36:35.784,Moranhat_Jayanagar_DPP (Assam)
1660257083455,BAG318573959,BAG318573959,Surat_Central_I_4 (Gujarat),Surat_Althan_D (Gujarat),Complete,,2020-12-09 12:55:22.051,2020-12-09 12:55:22.051,Surat_Althan_D (Gujarat)
1660257083326,BAG233206173,BAG233206173,Bengaluru_Peenya_IP (Karnataka),Bengaluru_Rajajinagar_Dc (Karnataka),Complete,,2020-12-09 14:29:05.646,2020-12-09 14:29:05.646,Bengaluru_Rajajinagar_Dc (Karnataka)
1660257074720,BAG206316779,BAG206316779,Hyderabad_North_D_2 (Telangana),Hyderabad_Shamshbd_H (Telangana),Complete,,2020-12-10 21:39:54.354,2020-12-10 21:39:54.354,Hyderabad_Shamshbd_H (Telangana)
1660257075210,BAGL2365896167,BAGL2365896167,Bhiwandi_Mega_GW (Maharashtra),Gangtok_TibetRdMLA_D (Sikkim),Complete,,2020-12-12 06:52:19.878,2020-12-12 06:52:19.878,Gangtok_TibetRdMLA_D (Sikkim)
1660257084483,BAG318547850,BAG318547850,Bhiwandi_Mega_GW (Maharashtra),Mumbai_CottonGreen_DPC (Maharashtra),Complete,,2020-12-08 15:24:17.170,2020-12-08 15:24:17.170,Mumbai_CottonGreen_DPC (Maharashtra)
1660257087563,BAGL2813167008,BAGL2813167008,Bhiwandi_Mega_GW (Maharashtra),Binnaguri_Central_D_1 (West Bengal),Complete,,2020-12-12 06:36:36.650,2020-12-12 06:36:36.650,Binnaguri_Central_D_1 (West Bengal)
1660257081801,BAG205120748,BAG205120748,Noida_Surajpur_DC (Uttar Pradesh),Noida_Sector63DBlock_I (Uttar Pradesh),Complete,,2020-12-11 11:13:52.581,2020-12-11 11:13:52.581,Noida_Sector63DBlock_I (Uttar Pradesh)
1660257083142,BAG307865299,BAG307865299,Nashik_TgrniaRD_I (Maharashtra),Nashik_Satpur_D (Maharashtra),Complete,,2020-12-10 08:47:35.181,2020-12-10 08:47:35.181,Nashik_Satpur_D (Maharashtra)
1660257074090,BAG318512600,BAG318512600,Bhopal_Pipaliya_H (Madhya Pradesh),Bhopal_Indrapri_DC (Madhya Pradesh),Complete,,2020-12-10 11:18:40.466,2020-12-10 11:18:40.466,Bhopal_Indrapri_DC (Madhya Pradesh)
1660257073946,BAG233068982,BAG233068982,Kozhikode_Karuvissery_D (Kerala),Kozhikode_Kakkancheri_H (Kerala),Complete,,2020-12-18 11:04:59.078,2020-12-18 11:04:59.078,Kozhikode_Kakkancheri_H (Kerala)
1660257078183,BAGL1382933060,BAGL1382933060,Bhiwandi_Mega_GW (Maharashtra),Bengaluru_Millers_Dc (Karnataka),Complete,,2020-12-10 07:32:16.828,2020-12-10 07:32:16.828,Bengaluru_Millers_Dc (Karnataka)
1660257059795,BAG317506723,BAG317506723,Kolkata_Naiti_GW (West Bengal),Bhiwandi_Mega_R (Maharashtra),Complete,,2020-12-16 16:31:58.866,2020-12-16 16:31:58.866,Bhiwandi_Mega_R (Maharashtra)
1660257084380,BAGL2764793402,BAGL2764793402,Bhiwandi_Mega_GW (Maharashtra),Siliguri_ShyamNgr_D (West Bengal),Complete,,2020-12-11 10:35:14.701,2020-12-11 10:35:14.701,Siliguri_ShyamNgr_D (West Bengal)
1660257084450,BAG233285182,BAG233285182,Mangalore_Bkmpdy_H (Karnataka),Kasaragod_Muttathody_D (Kerala),Complete,,2020-12-11 09:18:27.170,2020-12-11 09:18:27.170,Kasaragod_Muttathody_D (Kerala)
1660257063505,BAG230787755,BAG230787755,Siliguri_Ashram_DC (West Bengal),Siliguri_Dabgrm_H (West Bengal),Complete,,2020-12-13 12:25:37.032,2020-12-13 12:25:37.032,Siliguri_Dabgrm_H (West Bengal)
1660257079093,BAGL3901091266,BAGL3901091266,Bhiwandi_Mega_GW (Maharashtra),Mumbai_Khar West _Dc (Maharashtra),Complete,,2020-12-08 11:17:40.906,2020-12-08 11:17:40.906,Mumbai_Khar West _Dc (Maharashtra)
1660257060016,BAG320131111,BAG320131111,Allahabad_Central_H_1 (Uttar Pradesh),Bhiwandi_Mega_R (Maharashtra),Complete,,2020-12-16 17:32:20.994,2020-12-16 17:32:20.994,Bhiwandi_Mega_R (Maharashtra)
1660257082442,BAG243009857,BAG243009857,Rajkot_Sokhda_H (Gujarat),Rajkot_Kothriya_DC (Gujarat),Complete,,2020-12-10 07:14:01.608,2020-12-10 07:14:01.608,Rajkot_Kothriya_DC (Gujarat)
1660257076794,BAGL1144671261,BAGL1144671261,Bhiwandi_Mega_GW (Maharashtra),Tinsukia_Borguri_D (Assam),Complete,,2020-12-13 08:01:33.528,2020-12-13 08:01:33.528,Tinsukia_Borguri_D (Assam)
1660257076584,BAG230833955,BAG230833955,Kottayam_Chungam_H (Kerala),Kozhenchery_Cherukole_D (Kerala),Complete,,2020-12-11 10:28:53.055,2020-12-11 10:28:53.055,Kozhenchery_Cherukole_D (Kerala)
1660257085522,BAG318248087,BAG318248087,Bhiwandi_Mega_GW (Maharashtra),Tiruchi_Navalur_H (Tamil Nadu),Complete,,2020-12-10 01:17:03.777,2020-12-10 01:17:03.777,Tiruchi_Navalur_H (Tamil Nadu)
1660257076326,BAG318547638,BAG318547638,Bhiwandi_Mega_GW (Maharashtra),Mumbai_Khar West _Dc (Maharashtra),Complete,,2020-12-08 14:27:34.085,2020-12-08 14:27:34.085,Mumbai_Khar West _Dc (Maharashtra)
1660257085430,BAG318547197,BAG318547197,Bhiwandi_Mega_GW (Maharashtra),Mumbai_AndheriWest_D (Maharashtra),Complete,,2020-12-08 12:09:56.834,2020-12-08 12:09:56.834,Mumbai_AndheriWest_D (Maharashtra)
1660257087294,BAGL1182417821,BAGL1182417821,Bhiwandi_Mega_GW (Maharashtra),Kolkata_ArabindaNgr_D (West Bengal),Complete,,2020-12-11 06:27:41.472,2020-12-11 06:27:41.472,Kolkata_ArabindaNgr_D (West Bengal)
1660257087386,BAG318221818,BAG318221818,Bhiwandi_Mega_GW (Maharashtra),Gwalior_PurniChhwani_P (Madhya Pradesh),Complete,,2020-12-10 03:42:12.706,2020-12-10 03:42:12.706,Gwalior_PurniChhwani_P (Madhya Pradesh)
1660257078080,BAG318366968,BAG318366968,Bhiwandi_Mega_GW (Maharashtra),Kurnool_Dinnedevrpdu_I (Andhra Pradesh),Complete,,2020-12-09 21:13:22.757,2020-12-09 21:13:22.757,Kurnool_Dinnedevrpdu_I (Andhra Pradesh)
1660257048536,BAGL1201771487,BAGL1201771487,Bhiwandi_Mega_GW (Maharashtra),Hajo_Patani_DPP (Assam),Complete,,2020-12-12 06:13:13.047,2020-12-12 06:13:13.047,Hajo_Patani_DPP (Assam)
1660257084671,BAG317506230,BAG317506230,Kolkata_Naiti_GW (West Bengal),Kalyani_Central_DPP_1 (West Bengal),Complete,,2020-12-11 08:38:09.310,2020-12-11 08:38:09.310,Kalyani_Central_DPP_1 (West Bengal)
1660257082420,BAG319256370,BAG319256370,Jodhpur_Basni_I (Rajasthan),Bhiwandi_Mega_R (Maharashtra),Complete,,2020-12-18 13:33:04.301,2020-12-18 13:33:04.301,Bhiwandi_Mega_R (Maharashtra)
1660257078345,BAGL2061592826,BAGL2061592826,Bhiwandi_Mega_GW (Maharashtra),CoochBehar_Psthrjhr_D (West Bengal),Discarded,,2020-12-12 12:28:09.533,2020-12-12 12:28:09.533,CoochBehar_Baburhat_D (West Bengal)
1660257074296,BAG318547447,BAG318547447,Bhiwandi_Mega_GW (Maharashtra),Kolkata_Naiti_GW (West Bengal),Complete,,2020-12-11 01:56:00.296,2020-12-11 01:56:00.296,Kolkata_Naiti_GW (West Bengal)
1660257075206,BAG317589288,BAG317589288,Malda_MangalBari_I (West Bengal),Manikchak_Enayetpr_D (West Bengal),Complete,,2020-12-12 07:58:13.422,2020-12-12 07:58:13.422,Manikchak_Enayetpr_D (West Bengal)
1660257076525,BAGL2082974396,BAGL2082974396,Bhiwandi_Mega_GW (Maharashtra),Patiala (Punjab),Complete,,2020-12-11 06:30:03.059,2020-12-11 06:30:03.059,Patiala (Punjab)
1660257051826,BAG320110116,BAG320110116,Chandigarh_Rajpura_GW (Punjab),Bhiwandi_Mega_R (Maharashtra),Complete,,2020-12-16 13:55:29.665,2020-12-16 13:55:29.665,Bhiwandi_Mega_R (Maharashtra)
1660257087751,BAG318221849,BAG318221849,Bhiwandi_Mega_GW (Maharashtra),Kolkata_Elliotroad_D (West Bengal),Complete,,2020-12-11 07:27:14.690,2020-12-11 07:27:14.690,Kolkata_Elliotroad_D (West Bengal)
1660257083153,BAG243368182,BAG243368182,Guwahati_Kaikchi_GW (Assam),Imphal_PongLmbi_D (Manipur),Complete,,2020-12-18 07:45:53.951,2020-12-18 07:45:53.951,Imphal_PongLmbi_D (Manipur)
1660257077240,BAGL8303916845,BAGL8303916845,Bhiwandi_Mega_GW (Maharashtra),Hyderabad_Gandhingr_D (Telangana),Complete,,2020-12-10 06:44:21.414,2020-12-10 06:44:21.414,Hyderabad_Gandhingr_D (Telangana)
1660257074215,BAG318326197,BAG318326197,Mumbai_MiraRoad_I (Maharashtra),Mumbai_BorivaliGorai3_D (Maharashtra),Complete,,2020-12-08 08:01:45.754,2020-12-08 08:01:45.754,Mumbai_BorivaliGorai3_D (Maharashtra)
1660257061711,BAG241999779,BAG241999779,Jorhat_SonriGon_I (Assam),Golaghat_BaruaRd_D (Assam),Complete,,2020-12-14 13:03:32.459,2020-12-14 13:03:32.459,Golaghat_BaruaRd_D (Assam)
1660257074123,BAG318512600,BAG318512600,Bhopal_Pipaliya_H (Madhya Pradesh),Bhopal_Indrapri_DC (Madhya Pradesh),Complete,,2020-12-10 11:18:40.466,2020-12-10 11:18:40.466,Bhopal_Indrapri_DC (Madhya Pradesh)
1660257078986,BAG317471260,BAG317471260,Bhubaneshwar_Central_H_6 (Orissa),Bhubaneswar_Patia (Orissa),Complete,,2020-12-11 08:06:23.571,2020-12-11 08:06:23.571,Bhubaneswar_Patia (Orissa)
1660257085570,BAG319566767,BAG319566767,Bhiwandi_Mega_GW (Maharashtra),Madurai_Utchapatti_H (Tamil Nadu),Complete,,2020-12-10 03:25:15.012,2020-12-10 03:25:15.012,Madurai_Utchapatti_H (Tamil Nadu)
1660257084693,BAGL2681672663,BAGL2681672663,Bhiwandi_Mega_GW (Maharashtra),Guwahati_AnandNgr_D (Assam),Complete,,2020-12-14 06:54:40.416,2020-12-14 06:54:40.416,Guwahati_AnandNgr_D (Assam)
1660257084494,BAG318447117,BAG318447117,Bhiwandi_Mega_GW (Maharashtra),Alwar_AnndVhr_I (Rajasthan),Complete,,2020-12-11 02:46:39.800,2020-12-11 02:46:39.800,Alwar_AnndVhr_I (Rajasthan)
1660257084402,BAG312722350,BAG312722350,Guwahati_Kaikchi_GW (Assam),Kohima_Peraciezie_D (Nagaland),Complete,,2020-12-14 20:36:02.303,2020-12-14 20:36:02.303,Kohima_Peraciezie_D (Nagaland)
1660257087331,BAG209161992,BAG209161992,Bangalore_Hebbal_I (Karnataka),Kolar_Ambedkar_D (Karnataka),Complete,,2020-12-10 10:40:34.019,2020-12-10 10:40:34.019,Kolar_Ambedkar_D (Karnataka)
1660257074996,BAG318205623,BAG318205623,Bhiwandi_Mega_GW (Maharashtra),Mahabaleshwar_BhilarTal_DPP (Maharashtra),Complete,,2020-12-10 08:39:30.526,2020-12-10 08:39:30.526,Mahabaleshwar_BhilarTal_DPP (Maharashtra)
1660257077306,BAG318447906,BAG318447906,Bhiwandi_Mega_GW (Maharashtra),Goa_Hub (Goa),Complete,,2020-12-10 02:49:56.789,2020-12-10 02:49:56.789,Goa_Hub (Goa)
1660257081650,BAG318205625,BAG318205625,Bhiwandi_Mega_GW (Maharashtra),Mumbai Sakinaka (Maharashtra),Complete,,2020-12-09 07:21:47.012,2020-12-09 07:21:47.012,Mumbai Sakinaka (Maharashtra)
1660257083772,BAG318221849,BAG318221849,Bhiwandi_Mega_GW (Maharashtra),Kolkata_Elliotroad_D (West Bengal),Complete,,2020-12-11 07:27:14.690,2020-12-11 07:27:14.690,Kolkata_Elliotroad_D (West Bengal)
1660257078986,BAG317464755,BAG317464755,Bhubaneshwar_Central_H_6 (Orissa),Bhiwandi_Mega_R (Maharashtra),Complete,,2020-12-15 18:00:25.788,2020-12-15 18:00:25.788,Bhiwandi_Mega_R (Maharashtra)
1660257086874,BAG318366858,BAG318366858,Bhiwandi_Mega_GW (Maharashtra),Rajahmundry_Pata_I (Andhra Pradesh),Complete,,2020-12-11 02:11:06.244,2020-12-11 02:11:06.244,Rajahmundry_Pata_I (Andhra Pradesh)
1660257083002,BAG232911901,BAG232911901,Bhiwandi_Mega_R (Maharashtra),-,Complete,,2020-12-17 07:52:27.430,2020-12-17 07:52:27.430,Bhiwandi_Mega_R (Maharashtra)
1660257086115,BAG233206112,BAG233206112,Bengaluru_Peenya_IP (Karnataka),Bengaluru_Rajajinagar_Dc (Karnataka),Complete,,2020-12-09 14:20:26.880,2020-12-09 14:20:26.880,Bengaluru_Rajajinagar_Dc (Karnataka)
1660257079631,BAG319566822,BAG319566822,Bhiwandi_Mega_GW (Maharashtra),Bangalore_Indirangr_I (Karnataka),Complete,,2020-12-09 12:00:49.228,2020-12-09 12:00:49.228,Bangalore_Indirangr_I (Karnataka)
1660257079023,BAG318447588,BAG318447588,Bhiwandi_Mega_GW (Maharashtra),Bathinda_Sivian_I (Punjab),Complete,,2020-12-11 04:47:14.816,2020-12-11 04:47:14.816,Bathinda_Sivian_I (Punjab)
1660257084730,BAG318447332,BAG318447332,Bhiwandi_Mega_GW (Maharashtra),Mumbai_CottonGreen_DPC (Maharashtra),Complete,,2020-12-08 11:20:42.698,2020-12-08 11:20:42.698,Mumbai_CottonGreen_DPC (Maharashtra)
1660257073471,BAG321342036,BAG321342036,Rudrapur_IndstrlArea_H (Uttarakhand),Bhiwandi_Mega_R (Maharashtra),Complete,,2020-12-17 20:31:43.560,2020-12-17 20:31:43.560,Bhiwandi_Mega_R (Maharashtra)
1660257083315,BAG317690033,BAG317690033,Guwahati_Kaikchi_GW (Assam),Diphu_ShymColony_D (Assam),Complete,,2020-12-12 10:07:29.701,2020-12-12 10:07:29.701,Diphu_ShymColony_D (Assam)
1660257075136,BAG319566863,BAG319566863,Bhiwandi_Mega_GW (Maharashtra),Rudrapur_IndstrlArea_H (Uttarakhand),Complete,,2020-12-11 03:13:34.458,2020-12-11 03:13:34.458,Rudrapur_IndstrlArea_H (Uttarakhand)
1660257082884,BAG501785080,BAG501785080,Jabalpur_Binaiki_H (Madhya Pradesh),Jabalpur (Madhya Pradesh),Complete,,2020-12-11 10:10:00.511,2020-12-11 10:10:00.511,Jabalpur (Madhya Pradesh)
1660257053786,BAGL2708529408,BAGL2708529408,Bhiwandi_Mega_GW (Maharashtra),Hyderabad_Jublehills_D (Telangana),Complete,,2020-12-09 06:36:03.369,2020-12-09 06:36:03.369,Hyderabad_Jublehills_D (Telangana)
1660257057463,BAG318248071,BAG318248071,Bhiwandi_Mega_GW (Maharashtra),Silchar_Sirikona_H (Assam),Complete,,2020-12-12 17:25:48.359,2020-12-12 17:25:48.359,Silchar_Sirikona_H (Assam)
1660257071920,BAG227135749,BAG227135749,Patan_Central_D_2 (Gujarat),Mehsana_DediysnGIDC_I (Gujarat),Complete,,2020-12-12 00:48:21.067,2020-12-12 00:48:21.067,Mehsana_DediysnGIDC_I (Gujarat)
1660257083536,BAG318547949,BAG318547949,Bhiwandi_Mega_GW (Maharashtra),Mumbai Antop Hill (Maharashtra),Complete,,2020-12-08 14:25:48.983,2020-12-08 14:25:48.983,Mumbai Antop Hill (Maharashtra)
1660257075770,BAGL2608864126,BAGL2608864126,Bhiwandi_Mega_GW (Maharashtra),Mumbai South (Maharashtra),Discarded,,2020-12-08 11:23:47.886,2020-12-08 11:23:47.886,Mumbai_CottonGreen_DPC (Maharashtra)
1660257047486,BAGL1667884583,BAGL1667884583,Bhiwandi_Mega_GW (Maharashtra),Mumbai_DaulatNgr_D (Maharashtra),Complete,,2020-12-08 13:17:13.049,2020-12-08 13:17:13.049,Mumbai_DaulatNgr_D (Maharashtra)
1660257062912,BAG318221818,BAG318221818,Bhiwandi_Mega_GW (Maharashtra),Gwalior_PurniChhwani_P (Madhya Pradesh),Complete,,2020-12-10 03:42:12.706,2020-12-10 03:42:12.706,Gwalior_PurniChhwani_P (Madhya Pradesh)
1660257086480,BAG314330222,BAG314330222,Guwahati_Kaikchi_GW (Assam),Bhiwandi_Mega_R (Maharashtra),In Transit,,2020-12-21 08:34:33.492,2020-12-21 08:34:34.425,Bhiwandi_Mega_GW (Maharashtra)
1660257082755,BAG243368182,BAG243368182,Guwahati_Kaikchi_GW (Assam),Imphal_PongLmbi_D (Manipur),Complete,,2020-12-18 07:45:53.951,2020-12-18 07:45:53.951,Imphal_PongLmbi_D (Manipur)
1660257054055,BAGL1792478357,BAGL1792478357,Bhiwandi_Mega_GW (Maharashtra),Chandigarh (Chandigarh),Complete,,2020-12-11 07:14:16.958,2020-12-11 07:14:16.958,Chandigarh (Chandigarh)
1660257082696,BAG318205818,BAG318205818,Bhiwandi_Mega_GW (Maharashtra),Hisar_Dabra_H (Haryana),Complete,,2020-12-11 21:02:43.166,2020-12-11 21:02:43.166,Hisar_Dabra_H (Haryana)
1660257086314,BAGL1600129331,BAGL1600129331,Bhiwandi_Mega_GW (Maharashtra),Allahabad_Bajha_D (Uttar Pradesh),Complete,,2020-12-11 06:40:37.392,2020-12-11 06:40:37.392,Allahabad_Bajha_D (Uttar Pradesh)
1660257066036,BAGL2127894445,BAGL2127894445,Bhiwandi_Mega_GW (Maharashtra),Binnaguri_Central_D_1 (West Bengal),Complete,,2020-12-12 06:32:07.084,2020-12-12 06:32:07.084,Binnaguri_Central_D_1 (West Bengal)
1660257087530,BAG318547861,BAG318547861,Bhiwandi_Mega_GW (Maharashtra),Mumbai_MiraRoad_I (Maharashtra),Complete,,2020-12-08 11:56:47.816,2020-12-08 11:56:47.816,Mumbai_MiraRoad_I (Maharashtra)
1660257086992,BAGL2305698589,BAGL2305698589,Bhiwandi_Mega_GW (Maharashtra),Aligarh_Central_D_2 (Uttar Pradesh),Complete,,2020-12-10 06:44:54.022,2020-12-10 06:44:54.022,Aligarh_Central_D_2 (Uttar Pradesh)
1660257081506,BAG318547020,BAG318547020,Bhiwandi_Mega_GW (Maharashtra),Ahmedabad_AslaliRoad_GW (Gujarat),Complete,,2020-12-09 01:16:35.923,2020-12-09 01:16:35.923,Ahmedabad_AslaliRoad_GW (Gujarat)
1660257077026,BAG318205901,BAG318205901,Bhiwandi_Mega_GW (Maharashtra),Silchar_Sirikona_H (Assam),Complete,,2020-12-14 23:38:53.208,2020-12-14 23:38:53.208,Silchar_Sirikona_H (Assam)
1660257084450,BAG318547876,BAG318547876,Bhiwandi_Mega_GW (Maharashtra),Mangalore_Bkmpdy_H (Karnataka),Complete,,2020-12-10 20:41:42.161,2020-12-10 20:41:42.161,Mangalore_Bkmpdy_H (Karnataka)
1660257071916,BAG318447818,BAG318447818,Bhiwandi_Mega_GW (Maharashtra),Aluva_Peedika_H (Kerala),Complete,,2020-12-10 23:18:04.054,2020-12-10 23:18:04.054,Aluva_Peedika_H (Kerala)
1660257081506,BAG245044991,BAG245044991,Ahmedabad_AslaliRoad_GW (Gujarat),Ahmedabad_Mithakal_D (Gujarat),Complete,,2020-12-09 07:21:53.144,2020-12-09 07:21:53.144,Ahmedabad_Mithakal_D (Gujarat)
1660257086281,BAGL2817984853,BAGL2817984853,Bhiwandi_Mega_GW (Maharashtra),Damoh_Nmengr_D (Madhya Pradesh),Complete,,2020-12-10 08:46:03.467,2020-12-10 08:46:03.467,Damoh_Nmengr_D (Madhya Pradesh)
1660257084446,BAG318248016,BAG318248016,Bhiwandi_Mega_GW (Maharashtra),Patna_Kankarbagh_D (Bihar),Complete,,2020-12-11 07:14:39.328,2020-12-11 07:14:39.328,Patna_Kankarbagh_D (Bihar)
1660257070940,BAG317474546,BAG317474546,Bongaigaon_Doligaon_I (Assam),Bongaigaon_Chpaguri_D (Assam),Complete,,2020-12-12 09:46:09.185,2020-12-12 09:46:09.185,Bongaigaon_Chpaguri_D (Assam)
1660257075733,BAGL2313153450,BAGL2313153450,Bhiwandi_Mega_GW (Maharashtra),Singrauli_Sringawali_D (Madhya Pradesh),Complete,,2020-12-12 09:18:20.712,2020-12-12 09:18:20.712,Singrauli_Sringawali_D (Madhya Pradesh)
1660257074786,BAGL2010063698,BAGL2010063698,Bhiwandi_Mega_GW (Maharashtra),Aluva_Dharuslm_D (Kerala),Complete,,2020-12-11 07:35:59.161,2020-12-11 07:35:59.161,Aluva_Dharuslm_D (Kerala)
1660257078566,BAG317295610,BAG317295610,Kolkata_Naiti_GW (West Bengal),Barrackpore_Lalkuti_D (West Bengal),Complete,,2020-12-11 08:28:19.487,2020-12-11 08:28:19.487,Barrackpore_Lalkuti_D (West Bengal)
1660257086712,BAGL2486540502,BAGL2486540502,Bhiwandi_Mega_GW (Maharashtra),Mokokchung_Central_D_1 (Nagaland),Complete,,2020-12-14 18:09:38.518,2020-12-14 18:09:38.518,Mokokchung_Central_D_1 (Nagaland)
1660257050673,BAGL3358216782,BAGL3358216782,Bhiwandi_Mega_GW (Maharashtra),Ahmedabad_Vejalpur_D (Gujarat),Complete,,2020-12-09 06:20:07.630,2020-12-09 06:20:07.630,Ahmedabad_Vejalpur_D (Gujarat)
1660257074145,BAG318547228,BAG318547228,Bhiwandi_Mega_GW (Maharashtra),Mumbai_MiraRoad_I (Maharashtra),Complete,,2020-12-08 01:53:27.303,2020-12-08 01:53:27.303,Mumbai_MiraRoad_I (Maharashtra)
1660257085614,BAG318366651,BAG318366651,Bhiwandi_Mega_GW (Maharashtra),Guwahati_Kaikchi_GW (Assam),Complete,,2020-12-11 18:33:39.690,2020-12-11 18:33:39.690,Guwahati_Kaikchi_GW (Assam)
1660257075965,BAG319889955,BAG319889955,Mysore_Yadvgiri_IP (Karnataka),Mysore_RamanujaRd_D (Karnataka),Complete,,2020-12-11 10:41:56.884,2020-12-11 10:41:56.884,Mysore_RamanujaRd_D (Karnataka)
1660257068840,BAGL1572549676,BAGL1572549676,Bhiwandi_Mega_GW (Maharashtra),Mumbai_Khar West _Dc (Maharashtra),Complete,,2020-12-08 14:23:18.571,2020-12-08 14:23:18.571,Mumbai_Khar West _Dc (Maharashtra)
1660257057463,BAG314914680,BAG314914680,Silchar_Sirikona_H (Assam),Aizawl_Veng_D (Mizoram),Complete,,2020-12-14 19:00:17.897,2020-12-14 19:00:17.897,Aizawl_Veng_D (Mizoram)
1660257085905,BAG231459304,BAG231459304,Jhajjar_Policeline_I (Haryana),Rohtak_AzdGrh_D (Haryana),Complete,,2020-12-11 09:29:38.512,2020-12-11 09:29:38.512,Rohtak_AzdGrh_D (Haryana)
1660257086605,BAG319566688,BAG319566688,Bhiwandi_Mega_GW (Maharashtra),Indore_Manglaya_H (Madhya Pradesh),Complete,,2020-12-08 23:30:00.007,2020-12-08 23:30:00.007,Indore_Manglaya_H (Madhya Pradesh)
1660257053790,BAGL2755769943,BAGL2755769943,Bhiwandi_Mega_GW (Maharashtra),Gangtok_Tadong_D (Sikkim),Complete,,2020-12-12 06:16:06.404,2020-12-12 06:16:06.404,Gangtok_Tadong_D (Sikkim)
1660257076584,BAG318547848,BAG318547848,Bhiwandi_Mega_GW (Maharashtra),Kottayam_Chungam_H (Kerala),Complete,,2020-12-11 03:59:36.927,2020-12-11 03:59:36.927,Kottayam_Chungam_H (Kerala)
1660257075291,BAGL2043806033,BAGL2043806033,Bhiwandi_Mega_GW (Maharashtra),Jammu_GangyalCRPF_D (Jammu & Kashmir),Complete,,2020-12-11 06:49:48.036,2020-12-11 06:49:48.036,Jammu_GangyalCRPF_D (Jammu & Kashmir)
1660256838831,BAGL4780347163,BAGL4780347163,Siliguri_ShyamNgr_D (West Bengal),Bhiwandi_Mega_R (Maharashtra),Complete,,2020-12-18 04:47:03.399,2020-12-18 04:47:03.399,Bhiwandi_Mega_R (Maharashtra)
1660257082291,BAGL1251515433,BAGL1251515433,Bhiwandi_Mega_GW (Maharashtra),Ahmedabad_AslaliRoad_L (Gujarat),Complete,,2020-12-09 02:39:23.564,2020-12-09 02:39:23.564,Ahmedabad_AslaliRoad_L (Gujarat)
1660257087725,BAG318248016,BAG318248016,Bhiwandi_Mega_GW (Maharashtra),Patna_Kankarbagh_D (Bihar),Complete,,2020-12-11 07:14:39.328,2020-12-11 07:14:39.328,Patna_Kankarbagh_D (Bihar)
1660257052445,BAGL5734828850,BAGL5734828850,Bhiwandi_Mega_GW (Maharashtra),Moradabad_Majhola_D (Uttar Pradesh),Discarded,,2020-12-10 23:12:10.305,2020-12-10 23:12:10.305,Moradabad_Majhola_I (Uttar Pradesh)
1660257048665,BAGL2714669386,BAGL2714669386,Bhiwandi_Mega_GW (Maharashtra),Mathura_Narsipuramrd_D (Uttar Pradesh),Complete,,2020-12-10 08:40:52.196,2020-12-10 08:40:52.196,Mathura_Narsipuramrd_D (Uttar Pradesh)
1660257080751,BAG231459075,BAG231459075,Jhajjar_Policeline_I (Haryana),Jhajjar_DC (Haryana),Complete,,2020-12-11 06:30:13.160,2020-12-11 06:30:13.160,Jhajjar_DC (Haryana)
1660257082615,BAG241999079,BAG241999079,Jorhat_SonriGon_I (Assam),Jorhat_RicMilRd_D (Assam),Complete,,2020-12-14 09:31:12.580,2020-12-14 09:31:12.580,Jorhat_RicMilRd_D (Assam)
1660257059784,BAG318366965,BAG318366965,Bhiwandi_Mega_GW (Maharashtra),MAA_Poonamallee_HB (Tamil Nadu),Complete,,2020-12-10 02:55:20.815,2020-12-10 02:55:20.815,MAA_Poonamallee_HB (Tamil Nadu)
1660257084590,BAG318221983,BAG318221983,Bhiwandi_Mega_GW (Maharashtra),Patna_Kankarbagh_D (Bihar),Complete,,2020-12-11 07:12:18.001,2020-12-11 07:12:18.001,Patna_Kankarbagh_D (Bihar)
1660257078032,BAG321337383,BAG321337383,Moradabad_Majhola_I (Uttar Pradesh),Moradabad_Majhola_D (Uttar Pradesh),Complete,,2020-12-12 13:03:51.454,2020-12-12 13:03:51.454,Moradabad_Majhola_D (Uttar Pradesh)
1660257083503,BAG319718207,BAG319718207,Bangalore_HSR_I (Karnataka),Bengaluru_HSR_D (Karnataka),Complete,,2020-12-10 09:46:40.964,2020-12-10 09:46:40.964,Bengaluru_HSR_D (Karnataka)
